store_id;store_name;store_address;store_location;description
4349;STORE_4349;обл Нижегородская,р-н Балахнинский,г Балахна,ул Дзержинского,д 45;;
4350;STORE_4350;Респ Крым,р-н Черноморский,с Кировское,ул Кирова,д 30;;
4351;STORE_4351;Респ Башкортостан,р-н Бирский,с Калинники,ул Калинина,д 23А;;
4352;STORE_4352;Респ Башкортостан,р-н Бирский,с Верхнелачентау,ул Мира,д 34А;;
4353;STORE_4353;обл Кировская,р-н Яранский,г Яранск,ул Халтурина,д 21;;
4354;STORE_4354;обл Костромская,р-н Чухломский,г Чухлома,ул Советская,д 6;;
4355;STORE_4355;край Красноярский,р-н Новоселовский,с Новоселово,ул Театральная,д 11;;
4356;STORE_4356;обл Тверская,р-н Сонковский,д Горка;;
4357;STORE_4357;обл Нижегородская,р-н Воротынский,рп Воротынец,ул Зубова,д 40;;
4358;STORE_4358;обл Кировская,р-н Орловский,г Орлов,ул Ленина,д 55;;
4359;STORE_4359;обл Нижегородская,р-н Перевозский,г Перевоз,пр-кт Советский,д 2;;
4360;STORE_4360;обл Брянская,р-н Жуковский,г Жуковка,ул Калинина,д 1А;;
4361;STORE_4361;Респ Башкортостан,р-н Бирский,с Баженово,ул Мира,д 30;;
4362;STORE_4362;обл Смоленская,р-н Угранский,с Всходы;;
4363;STORE_4363;обл Смоленская,р-н Угранский,с Угра,ул Советская,д 28;;
4364;STORE_4364;обл Ивановская,р-н Комсомольский,г Комсомольск,ул Советская,д 5;;
4365;STORE_4365;обл Самарская,р-н Волжский,с Дубовый Умет,ул Советская,д 111;;
4366;STORE_4366;АО Ханты-Мансийский Автономный округ - Югра,г Лангепас,ул Ленина,д 60;;
4367;STORE_4367;обл Кировская,р-н Богородский,пгт Богородское,ул 1 Мая,д 11;;
4368;STORE_4368;обл Рязанская,р-н Касимовский,рп Гусь-Железный,пл Первомайская,д 18;;
4369;STORE_4369;АО Ханты-Мансийский Автономный округ - Югра,г Лангепас,ул Ленина,д 23;;
4370;STORE_4370;обл Рязанская,р-н Шацкий,г Шацк,ул Республиканская площадь,д 1;;
4371;STORE_4371;обл Липецкая,г Липецк,пл Петра Великого,д 6;;
4372;STORE_4372;обл Кировская,р-н Кирово-Чепецкий,г Кирово-Чепецк,ул Сергея Ожегова,д 1;;
4373;STORE_4373;Респ Бурятия,р-н Тарбагатайский,с Тарбагатай,ул Ленина,д 33;;
4374;STORE_4374;Чувашия Чувашская республика,г Шумерля,ул МОПРА,д 2;;
4375;STORE_4375;обл Московская,г Пущино,мкр Д,2а;;"автобусы  № 359, Москва-Пущино, № 26, 33 Серпухов-Пущино; до ост. «Микрорайон Д»"
4376;STORE_4376;обл Самарская,р-н Волжский,п Верхняя Подстепновка,ул Специалистов,д 27;;
4377;STORE_4377;обл Рязанская,р-н Рыбновский,с Городище,ул Набережная,д 106;;
4378;STORE_4378;обл Кировская,р-н Малмыжский,г Малмыж,ул Чернышевского,д 3;;
4379;STORE_4379;обл Владимирская,р-н Камешковский,г Камешково,ул Ленина,д 1;;
4380;STORE_4380;обл Московская,г.о. Мытищи,д Болтино,ш Осташковское,91;;
4381;STORE_4381;обл Московская,г.о. Мытищи,д Беляниново,ул Центральная;;
4382;STORE_4382;обл Брянская,г Сельцо,ул Мейпариани,д 17;;
4383;STORE_4383;обл Владимирская,р-н Киржачский,г Киржач,ул Гагарина,д 22;;
4384;STORE_4384;обл Тюменская,г Тюмень,ул Осипенко,д 1;;
4385;STORE_4385;обл Брянская,р-н Дубровский,рп Дубровка,ул Ленина,д 84;;
4386;STORE_4386;обл Рязанская,р-н Кадомский,рп Кадом,ул Ленина,д 34;;
4387;STORE_4387;обл Иркутская,г Свирск,ул Хасановских боёв,д 1;;
4388;STORE_4388;обл Самарская,р-н Кинель-Черкасский,с Черновка,ул Школьная,д 34;;
4389;STORE_4389;обл Ростовская,р-н Семикаракорский,г Семикаракорск,пр-кт В.А.Закруткина,д 25А;;
4390;STORE_4390;обл Московская,р-н Шатурский,д Бордуки,д 94;;
4391;STORE_4391;Респ Крым,г Саки,ул Революции,д 2;;
4392;STORE_4392;обл Московская,г Озеры,д Боково-Акулово,ул Новоселов,д 3;;
4393;STORE_4393;обл Московская,г Озеры,д Большое Уварово,ул Зеленая,д 26;;
4394;STORE_4394;Чувашия Чувашская республика,р-н Канашский,д Сеспель,ул Школьная,д 62;;
4395;STORE_4395;Чувашия Чувашская республика,р-н Канашский,д Сугайкасы,ул Молодежная,д 66;;
4396;STORE_4396;Чувашия Чувашская республика,р-н Канашский,с Шибылги,ул Павлова,д 33;;
4397;STORE_4397;обл Московская,г Озеры,с Белые Колодези,ул Школьная,д 77;;
4398;STORE_4398;обл Московская,р-н Шатурский,с Власово,д 19А;;
4399;STORE_4399;обл Московская,г Озеры,с Горы,ул Новая,д 2Б;;
4400;STORE_4400;обл Московская,р-н Шатурский,рп Мишеронский,ул Луначарского,д 1;;
4401;STORE_4401;обл Московская,г Озеры,с Бояркино,ул Школьная,д 20;;
4402;STORE_4402;обл Самарская,г Чапаевск,ул Мячина,д 8;;
4403;STORE_4403;обл Владимирская,р-н Киржачский,г Киржач,ул Гагарина,д 26;;
4404;STORE_4404;обл Саратовская,р-н Энгельсский,рп Приволжский,кв-л 4-й,д 5;;
4405;STORE_4405;край Хабаровский,р-н Солнечный,рп Солнечный,ул Ленина,д 23Б;;
4406;STORE_4406;Чувашия Чувашская республика,р-н Ибресинский,пгт Ибреси,ул Маресьева,д 20;;
4407;STORE_4407;Чувашия Чувашская республика,р-н Моргаушский,д Москакасы,ул Московская,д 54;;
4408;STORE_4408;обл Тверская,р-н Калининский,д Рязаново,21;;
4409;STORE_4409;Чувашия Чувашская республика,р-н Моргаушский,с Юськасы,ул Центральная,д 58;;
4410;STORE_4410;Чувашия Чувашская республика,р-н Моргаушский,с Большой Сундырь,ул Ленина,д 16;;
4411;STORE_4411;Чувашия Чувашская республика,р-н Моргаушский,с Чуманкасы,ул Школьная,д 45;;
4412;STORE_4412;Чувашия Чувашская республика,р-н Вурнарский,пгт Вурнары,ул Пионерская,д 9;;
